@relation TWS-2D-v3.3.4-RGB

@attribute original numeric
@attribute Hue numeric
@attribute Saturation numeric
@attribute Brightness numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
188.666672,209,33,198,246,220.333328,226.666672,255,220,168.333328,0.666667,255,255,189.333328,239.666672,220.333328,225,255,220.333328,164.666672,0.666667,255,255,195,204,217.333328,216,170,202,104.666664,0,255,255,0,200,126.666664,102.333336,128.333328,255,97.666664,30.666666,0,255,255,0,0,204.666672,50.666668,33,33.333332,0,39.333332,0,1,255,255,0,0,0,208.333328,19.666666,10.333333,8.333333,0,12.333333,0,1,255,204,0,0,0,0,207,215.666672,196.666672,255,8,209,'class 1'
188.666672,209,33,198,246,220.333328,226.666672,255,220,168.333328,0.666667,255,255,189.333328,239.666672,220.333328,225,255,220.333328,164.666672,0.666667,255,255,195,204,217.333328,216,170,202,104.666664,0,255,255,0,200,126.666664,102.333336,128.333328,255,97.666664,30.666666,0,255,255,0,0,204.666672,50.666668,33,33.333332,0,39.333332,0,1,255,255,0,0,0,208.333328,19.666666,10.333333,8.333333,0,12.333333,0,1,255,204,0,0,0,0,207,215.666672,196.666672,255,8,209,'class 1'
188.666672,209,33,198,246,220.333328,226.666672,255,220,168.333328,0.666667,255,255,189.333328,239.666672,220.333328,225,255,220.333328,164.666672,0.666667,255,255,195,204,217.333328,216,170,202,104.666664,0,255,255,0,200,126.666664,102.333336,128.333328,255,97.666664,30.666666,0,255,255,0,0,204.666672,50.666668,33,33.333332,0,39.333332,0,1,255,255,0,0,0,208.333328,19.666666,10.333333,8.333333,0,12.333333,0,1,255,204,0,0,0,0,207,215.666672,196.666672,255,8,209,'class 1'
175,215,42,186,221,255,255,255,255,255,1,255,255,176.666672,217.333328,255,255,255,255,252.333328,1,255,255,186.666672,192.333328,255,255,255,255,176,1,255,255,0,195.666672,118.333336,134.333328,158.333328,255,153.333328,4.333333,1,255,255,0,0,201.333328,46.666668,47.666668,38.333332,0,57.333332,0,1,255,255,0,0,0,206,18.333334,14.333333,11,0,16.666666,0,1,255,255,0,0,0,0,203.333328,216.666672,185.666672,255,10,202.333328,'class 1'
219.666672,220,12,224,229.333328,255,0,0,233.333328,0,0,255,255,219,223,255,0,0,219.666672,0,0,255,255,216,186,255,0,0,112.333336,0,0,255,255,3.333333,211.666672,113,241.333328,0,0,11.666667,0,0,255,255,7.666667,4.666667,207,49.666668,85,0,0,7.333333,0,0,255,255,12.666667,9.333333,4.666667,207,19.666666,22,0,0,10.666667,0,0,255,255,12,8.666667,4.333333,0,208.333328,217.333328,192.666672,255,8.666667,212,'class 1'
219.666672,220,12,224,229.333328,255,0,0,233.333328,0,0,255,255,219,223,255,0,0,219.666672,0,0,255,255,216,186,255,0,0,112.333336,0,0,255,255,3.333333,211.666672,113,241.333328,0,0,11.666667,0,0,255,255,7.666667,4.666667,207,49.666668,85,0,0,7.333333,0,0,255,255,12.666667,9.333333,4.666667,207,19.666666,22,0,0,10.666667,0,0,255,255,12,8.666667,4.333333,0,208.333328,217.333328,192.666672,255,8.666667,212,'class 1'
219.666672,220,12,224,229.333328,255,0,0,233.333328,0,0,255,255,219,223,255,0,0,219.666672,0,0,255,255,216,186,255,0,0,112.333336,0,0,255,255,3.333333,211.666672,113,241.333328,0,0,11.666667,0,0,255,255,7.666667,4.666667,207,49.666668,85,0,0,7.333333,0,0,255,255,12.666667,9.333333,4.666667,207,19.666666,22,0,0,10.666667,0,0,255,255,12,8.666667,4.333333,0,208.333328,217.333328,192.666672,255,8.666667,212,'class 1'
219,247,19,230,217,255,0,0,167.333328,0,0.333333,255,255,218.333328,210.666672,255,0,0,154.333328,0,0.333333,255,255,213.666672,164,255,0,0,96,0,0.333333,255,255,4.666667,207.333328,100.333336,243.666672,0,0,39.333332,0,0,255,255,11,6.333333,203,45.666668,80.666664,0,0,25,0,0,255,255,15.666667,11,4.666667,205.333328,18,22.333334,0,0,14.666667,0,0,255,255,13.333333,9,2.666667,0,205.333328,220,183.666672,255,11.333333,206.666672,'class 1'
219,247,19,230,217,255,0,0,167.333328,0,0.333333,255,255,218.333328,210.666672,255,0,0,154.333328,0,0.333333,255,255,213.666672,164,255,0,0,96,0,0.333333,255,255,4.666667,207.333328,100.333336,243.666672,0,0,39.333332,0,0,255,255,11,6.333333,203,45.666668,80.666664,0,0,25,0,0,255,255,15.666667,11,4.666667,205.333328,18,22.333334,0,0,14.666667,0,0,255,255,13.333333,9,2.666667,0,205.333328,220,183.666672,255,11.333333,206.666672,'class 1'
219,247,19,230,217,255,0,0,167.333328,0,0.333333,255,255,218.333328,210.666672,255,0,0,154.333328,0,0.333333,255,255,213.666672,164,255,0,0,96,0,0.333333,255,255,4.666667,207.333328,100.333336,243.666672,0,0,39.333332,0,0,255,255,11,6.333333,203,45.666668,80.666664,0,0,25,0,0,255,255,15.666667,11,4.666667,205.333328,18,22.333334,0,0,14.666667,0,0,255,255,13.333333,9,2.666667,0,205.333328,220,183.666672,255,11.333333,206.666672,'class 1'
227.666672,249,16,237,120.333336,255,0,0,213,0,1,255,255,225,118,255,0,0,208.333328,0,1,255,255,212.333328,104.666664,255,0,0,172,0,1,255,255,12.666667,203.333328,78.333336,248.666672,0,0,96.666664,0,1,255,255,21.333334,8.666667,199.666672,39.666668,79,0,0,47,0,0.333333,255,255,25.666666,13,3.666667,203,16,22.666666,1,0,19.333334,0,0,180,255,22,9.333333,0.333333,0,202.666672,223.333328,179,255,13.666667,206,'class 1'
227.666672,249,16,237,120.333336,255,0,0,213,0,1,255,255,225,118,255,0,0,208.333328,0,1,255,255,212.333328,104.666664,255,0,0,172,0,1,255,255,12.666667,203.333328,78.333336,248.666672,0,0,96.666664,0,1,255,255,21.333334,8.666667,199.666672,39.666668,79,0,0,47,0,0.333333,255,255,25.666666,13,3.666667,203,16,22.666666,1,0,19.333334,0,0,180,255,22,9.333333,0.333333,0,202.666672,223.333328,179,255,13.666667,206,'class 1'
205.333328,236,34,221,153.666672,255,0,0,109,0,1,255,255,204,144.666672,255,0,0,117.333336,0,1,255,255,198.333328,97.333336,255,0,0,154.333328,0,1,255,255,6.333333,192.333328,57,198,0,0,163.666672,0,1,255,255,12,6,193.666672,25.333334,75,52.333332,0,89.333336,0,1,255,255,10.333333,4.666667,0,200.666672,11.666667,24.333334,16.666666,0,27.333334,0,1,255,255,3.333333,0,0,0,197,215.333328,173.666672,255,13,200,'class 1'
205.333328,236,34,221,153.666672,255,0,0,109,0,1,255,255,204,144.666672,255,0,0,117.333336,0,1,255,255,198.333328,97.333336,255,0,0,154.333328,0,1,255,255,6.333333,192.333328,57,198,0,0,163.666672,0,1,255,255,12,6,193.666672,25.333334,75,52.333332,0,89.333336,0,1,255,255,10.333333,4.666667,0,200.666672,11.666667,24.333334,16.666666,0,27.333334,0,1,255,255,3.333333,0,0,0,197,215.333328,173.666672,255,13,200,'class 1'
205.333328,236,34,221,153.666672,255,0,0,109,0,1,255,255,204,144.666672,255,0,0,117.333336,0,1,255,255,198.333328,97.333336,255,0,0,154.333328,0,1,255,255,6.333333,192.333328,57,198,0,0,163.666672,0,1,255,255,12,6,193.666672,25.333334,75,52.333332,0,89.333336,0,1,255,255,10.333333,4.666667,0,200.666672,11.666667,24.333334,16.666666,0,27.333334,0,1,255,255,3.333333,0,0,0,197,215.333328,173.666672,255,13,200,'class 1'
211,231,28,223,63.333332,255,0,0,111,0,0,255,255,209,60.333332,255,0,0,116,0,0,255,255,199.666672,45,255,0,0,143.666672,0,0,255,255,9.666667,191.333328,31,224.666672,0,0,167.666672,0,1,255,255,17.333334,8,192,15,85.666664,54.333332,0,98.333336,0,1,255,255,17,7.333333,0,199.333328,9,26.333334,17.333334,0,29.666666,0,1,255,255,9.333333,0.666667,0,0,196,219.666672,174.666672,255,15,193.333328,'class 1'
211,231,28,223,63.333332,255,0,0,111,0,0,255,255,209,60.333332,255,0,0,116,0,0,255,255,199.666672,45,255,0,0,143.666672,0,0,255,255,9.666667,191.333328,31,224.666672,0,0,167.666672,0,1,255,255,17.333334,8,192,15,85.666664,54.333332,0,98.333336,0,1,255,255,17,7.333333,0,199.333328,9,26.333334,17.333334,0,29.666666,0,1,255,255,9.333333,0.666667,0,0,196,219.666672,174.666672,255,15,193.333328,'class 1'
211,231,28,223,63.333332,255,0,0,111,0,0,255,255,209,60.333332,255,0,0,116,0,0,255,255,199.666672,45,255,0,0,143.666672,0,0,255,255,9.666667,191.333328,31,224.666672,0,0,167.666672,0,1,255,255,17.333334,8,192,15,85.666664,54.333332,0,98.333336,0,1,255,255,17,7.333333,0,199.333328,9,26.333334,17.333334,0,29.666666,0,1,255,255,9.333333,0.666667,0,0,196,219.666672,174.666672,255,15,193.333328,'class 1'
206.666672,230,30,219,26.333334,255,0,0,191,0,0,255,255,205.333328,23.333334,255,0,0,191,0,0,255,255,198.333328,9.333333,255,0,0,193,0,0,255,255,6.666667,191.333328,7.333333,245.666672,0,0,186.666672,0,0,255,255,14,7,191.333328,3.333333,94,50.333332,0,103,0,1,255,255,13.666667,7,0.333333,198.666672,6.333333,27.333334,17.333334,0,31,0,1,255,255,6.333333,0.666667,0,0,195,223.333328,175.666672,255,17.666666,188.666672,'class 1'
206.666672,230,30,219,26.333334,255,0,0,191,0,0,255,255,205.333328,23.333334,255,0,0,191,0,0,255,255,198.333328,9.333333,255,0,0,193,0,0,255,255,6.666667,191.333328,7.333333,245.666672,0,0,186.666672,0,0,255,255,14,7,191.333328,3.333333,94,50.333332,0,103,0,1,255,255,13.666667,7,0.333333,198.666672,6.333333,27.333334,17.333334,0,31,0,1,255,255,6.333333,0.666667,0,0,195,223.333328,175.666672,255,17.666666,188.666672,'class 1'
201,233,30,214,99.333336,255,0,0,254.333328,0,0,255,255,200.666672,92.666664,255,0,0,252.666672,0,0,255,255,197.666672,57,255,0,0,235,0,0,255,255,3,192.333328,27,250.333328,0,0,191.666672,0,0,255,255,7.666667,5,191.666672,8.666667,96,37.666668,0,100.333336,0,0.666667,255,255,9,5.666667,0.666667,198,5,28,17,0,31.333334,0,1,255,255,2.333333,0.666667,0,0,194.666672,225,177,255,19,186.333328,'class 1'
206,240,33,222,110,255,0,0,255,0,0,255,255,205,104,255,0,0,255,0,0,255,255,199,73.666664,255,0,0,254,0,0,255,255,6,193.333328,42.666668,255,0,0,186,0,0,255,255,11.666667,5.666667,192,14.666667,89,39,0,90.333336,0,0,255,255,12.333333,6.333333,1,198.666672,3,27.333334,15.666667,0,30,0,0.666667,255,255,6.333333,1.333333,0,0,194,219.666672,176,255,15.666667,188,'class 1'
206,240,33,222,110,255,0,0,255,0,0,255,255,205,104,255,0,0,255,0,0,255,255,199,73.666664,255,0,0,254,0,0,255,255,6,193.333328,42.666668,255,0,0,186,0,0,255,255,11.666667,5.666667,192,14.666667,89,39,0,90.333336,0,0,255,255,12.333333,6.333333,1,198.666672,3,27.333334,15.666667,0,30,0,0.666667,255,255,6.333333,1.333333,0,0,194,219.666672,176,255,15.666667,188,'class 1'
206,240,33,222,110,255,0,0,255,0,0,255,255,205,104,255,0,0,255,0,0,255,255,199,73.666664,255,0,0,254,0,0,255,255,6,193.333328,42.666668,255,0,0,186,0,0,255,255,11.666667,5.666667,192,14.666667,89,39,0,90.333336,0,0,255,255,12.333333,6.333333,1,198.666672,3,27.333334,15.666667,0,30,0,0.666667,255,255,6.333333,1.333333,0,0,194,219.666672,176,255,15.666667,188,'class 1'
223.666672,252,20,236,113.666664,255,0,0,233,0,0,255,255,221.333328,109.666664,255,0,0,232,0,0,255,255,210.333328,86,255,0,0,216.666672,0,0,255,255,11.333333,200,56,255,0,0,149.666672,0,0,255,255,22,10.333333,194.333328,24,87.666664,9.333333,0,78,0,0,255,255,26.666666,15.333333,5.333333,198.666672,5.333333,26.666666,13,0,28.666666,0,0.666667,255,255,22.666666,11.333333,1.333333,0,195.666672,223.333328,174.666672,255,17,187.333328,'class 1'
223.666672,252,20,236,113.666664,255,0,0,233,0,0,255,255,221.333328,109.666664,255,0,0,232,0,0,255,255,210.333328,86,255,0,0,216.666672,0,0,255,255,11.333333,200,56,255,0,0,149.666672,0,0,255,255,22,10.333333,194.333328,24,87.666664,9.333333,0,78,0,0,255,255,26.666666,15.333333,5.333333,198.666672,5.333333,26.666666,13,0,28.666666,0,0.666667,255,255,22.666666,11.333333,1.333333,0,195.666672,223.333328,174.666672,255,17,187.333328,'class 1'
223.666672,252,20,236,113.666664,255,0,0,233,0,0,255,255,221.333328,109.666664,255,0,0,232,0,0,255,255,210.333328,86,255,0,0,216.666672,0,0,255,255,11.333333,200,56,255,0,0,149.666672,0,0,255,255,22,10.333333,194.333328,24,87.666664,9.333333,0,78,0,0,255,255,26.666666,15.333333,5.333333,198.666672,5.333333,26.666666,13,0,28.666666,0,0.666667,255,255,22.666666,11.333333,1.333333,0,195.666672,223.333328,174.666672,255,17,187.333328,'class 1'
199.333328,244,37,218,227.666672,255,9.333333,0,255,0,0,255,255,200,219,255,2,0,250.333328,0,0,255,255,202.333328,158,255,0,0,225.333328,0,0,255,255,0,198.333328,80.666664,248.333328,0,0,140.666672,0,0,255,255,2.666667,3.333333,195.666672,28.333334,80.666664,13.666667,0,70.666664,0,0,255,255,5,6.333333,3,199,5.666667,26,11,0,27,0,0.333333,255,255,2.666667,3.666667,0.666667,0,195.666672,217.333328,173.666672,255,13.333333,194.666672,'class 1'
199.333328,244,37,218,227.666672,255,9.333333,0,255,0,0,255,255,200,219,255,2,0,250.333328,0,0,255,255,202.333328,158,255,0,0,225.333328,0,0,255,255,0,198.333328,80.666664,248.333328,0,0,140.666672,0,0,255,255,2.666667,3.333333,195.666672,28.333334,80.666664,13.666667,0,70.666664,0,0,255,255,5,6.333333,3,199,5.666667,26,11,0,27,0,0.333333,255,255,2.666667,3.666667,0.666667,0,195.666672,217.333328,173.666672,255,13.333333,194.666672,'class 1'
199.333328,244,37,218,227.666672,255,9.333333,0,255,0,0,255,255,200,219,255,2,0,250.333328,0,0,255,255,202.333328,158,255,0,0,225.333328,0,0,255,255,0,198.333328,80.666664,248.333328,0,0,140.666672,0,0,255,255,2.666667,3.333333,195.666672,28.333334,80.666664,13.666667,0,70.666664,0,0,255,255,5,6.333333,3,199,5.666667,26,11,0,27,0,0.333333,255,255,2.666667,3.666667,0.666667,0,195.666672,217.333328,173.666672,255,13.333333,194.666672,'class 1'
214.666672,250,28,231,240.333328,231.333328,0,0,74.666664,0,1,255,255,214,233,229.333328,0,0,63,0,1,255,255,210,192.666672,229.666672,0,85,25,0,1,255,255,3.666667,205.333328,106.333336,198,0,0,43.666668,0,0,255,255,8.666667,5,200.333328,39,69.333336,0,0,46.333332,0,0,255,255,13.666667,10,5,200.333328,9.333333,24,3.333333,0,21.666666,0,0,216.333328,255,13.333333,9.666667,4.666667,0.333333,198.666672,214,176.666672,255,12.333333,203.666672,'class 1'
214.666672,250,28,231,240.333328,231.333328,0,0,74.666664,0,1,255,255,214,233,229.333328,0,0,63,0,1,255,255,210,192.666672,229.666672,0,85,25,0,1,255,255,3.666667,205.333328,106.333336,198,0,0,43.666668,0,0,255,255,8.666667,5,200.333328,39,69.333336,0,0,46.333332,0,0,255,255,13.666667,10,5,200.333328,9.333333,24,3.333333,0,21.666666,0,0,216.333328,255,13.333333,9.666667,4.666667,0.333333,198.666672,214,176.666672,255,12.333333,203.666672,'class 1'
214.666672,250,28,231,240.333328,231.333328,0,0,74.666664,0,1,255,255,214,233,229.333328,0,0,63,0,1,255,255,210,192.666672,229.666672,0,85,25,0,1,255,255,3.666667,205.333328,106.333336,198,0,0,43.666668,0,0,255,255,8.666667,5,200.333328,39,69.333336,0,0,46.333332,0,0,255,255,13.666667,10,5,200.333328,9.333333,24,3.333333,0,21.666666,0,0,216.333328,255,13.333333,9.666667,4.666667,0.333333,198.666672,214,176.666672,255,12.333333,203.666672,'class 1'
214.666672,250,28,231,240.333328,231.333328,0,0,74.666664,0,1,255,255,214,233,229.333328,0,0,63,0,1,255,255,210,192.666672,229.666672,0,85,25,0,1,255,255,3.666667,205.333328,106.333336,198,0,0,43.666668,0,0,255,255,8.666667,5,200.333328,39,69.333336,0,0,46.333332,0,0,255,255,13.666667,10,5,200.333328,9.333333,24,3.333333,0,21.666666,0,0,216.333328,255,13.333333,9.666667,4.666667,0.333333,198.666672,214,176.666672,255,12.333333,203.666672,'class 1'
188.333328,234,43,206,243.666672,224.333328,246.666672,255,212.333328,89,0,255,255,189.666672,237,220.333328,240.666672,255,210.333328,86.666664,0.333333,255,255,194.333328,199.666672,186.333328,209,255,188.666672,62.333332,0.333333,255,255,0,198,117.333336,96.333336,75.666664,0,96.333336,0,0,255,255,0,0,200,42.333332,59.333332,14,0,50,0,0,255,255,0,0,0,201.333328,10.333333,24.333334,2.333333,0,19.333334,0,0,255,255,0,0,0,0,197.333328,212.333328,178.333328,255,11.333333,201,'class 1'
188.333328,234,43,206,243.666672,224.333328,246.666672,255,212.333328,89,0,255,255,189.666672,237,220.333328,240.666672,255,210.333328,86.666664,0.333333,255,255,194.333328,199.666672,186.333328,209,255,188.666672,62.333332,0.333333,255,255,0,198,117.333336,96.333336,75.666664,0,96.333336,0,0,255,255,0,0,200,42.333332,59.333332,14,0,50,0,0,255,255,0,0,0,201.333328,10.333333,24.333334,2.333333,0,19.333334,0,0,255,255,0,0,0,0,197.333328,212.333328,178.333328,255,11.333333,201,'class 1'
188.333328,234,43,206,243.666672,224.333328,246.666672,255,212.333328,89,0,255,255,189.666672,237,220.333328,240.666672,255,210.333328,86.666664,0.333333,255,255,194.333328,199.666672,186.333328,209,255,188.666672,62.333332,0.333333,255,255,0,198,117.333336,96.333336,75.666664,0,96.333336,0,0,255,255,0,0,200,42.333332,59.333332,14,0,50,0,0,255,255,0,0,0,201.333328,10.333333,24.333334,2.333333,0,19.333334,0,0,255,255,0,0,0,0,197.333328,212.333328,178.333328,255,11.333333,201,'class 1'
208.666672,248,31,226,237,252.333328,20,0,216.666672,0,1,255,255,208.333328,230.333328,248.666672,19.333334,0,212.333328,0,1,255,255,207,195,228.333328,17,0,178,0,1,255,255,1.666667,206,121,106,14.666667,0,81.333336,0,1,255,255,3.333333,1.333333,205.333328,48.333332,32.666668,2.333333,0,22,0,0,255,255,3.666667,2,0.666667,203,13,23.666666,0,0,13.333333,0,0,170.333328,255,6.333333,4.333333,3.333333,2.333333,202.333328,215,185.333328,255,9,204,'class 1'
208.666672,248,31,226,237,252.333328,20,0,216.666672,0,1,255,255,208.333328,230.333328,248.666672,19.333334,0,212.333328,0,1,255,255,207,195,228.333328,17,0,178,0,1,255,255,1.666667,206,121,106,14.666667,0,81.333336,0,1,255,255,3.333333,1.333333,205.333328,48.333332,32.666668,2.333333,0,22,0,0,255,255,3.666667,2,0.666667,203,13,23.666666,0,0,13.333333,0,0,170.333328,255,6.333333,4.333333,3.333333,2.333333,202.333328,215,185.333328,255,9,204,'class 1'
208.666672,248,31,226,237,252.333328,20,0,216.666672,0,1,255,255,208.333328,230.333328,248.666672,19.333334,0,212.333328,0,1,255,255,207,195,228.333328,17,0,178,0,1,255,255,1.666667,206,121,106,14.666667,0,81.333336,0,1,255,255,3.333333,1.333333,205.333328,48.333332,32.666668,2.333333,0,22,0,0,255,255,3.666667,2,0.666667,203,13,23.666666,0,0,13.333333,0,0,170.333328,255,6.333333,4.333333,3.333333,2.333333,202.333328,215,185.333328,255,9,204,'class 1'
208.666672,248,31,226,237,252.333328,20,0,216.666672,0,1,255,255,208.333328,230.333328,248.666672,19.333334,0,212.333328,0,1,255,255,207,195,228.333328,17,0,178,0,1,255,255,1.666667,206,121,106,14.666667,0,81.333336,0,1,255,255,3.333333,1.333333,205.333328,48.333332,32.666668,2.333333,0,22,0,0,255,255,3.666667,2,0.666667,203,13,23.666666,0,0,13.333333,0,0,170.333328,255,6.333333,4.333333,3.333333,2.333333,202.333328,215,185.333328,255,9,204,'class 1'
208.666672,248,31,226,237,252.333328,20,0,216.666672,0,1,255,255,208.333328,230.333328,248.666672,19.333334,0,212.333328,0,1,255,255,207,195,228.333328,17,0,178,0,1,255,255,1.666667,206,121,106,14.666667,0,81.333336,0,1,255,255,3.333333,1.333333,205.333328,48.333332,32.666668,2.333333,0,22,0,0,255,255,3.666667,2,0.666667,203,13,23.666666,0,0,13.333333,0,0,170.333328,255,6.333333,4.333333,3.333333,2.333333,202.333328,215,185.333328,255,9,204,'class 1'
189.333328,242,40,208,239,255,208.666672,170,255,148,1,255,255,190.333328,232.666672,255,204.333328,170,255,136.666672,1,255,255,196,198.333328,245.333328,186.666672,170,224.333328,56.333332,1,255,255,0,200.333328,123.333336,122.333336,117.666664,170,117.666664,19,1,255,255,0,0,204.333328,50.333332,26,23.333334,30.666666,27,1,0.333333,255,255,0,0,0,203.333328,14.333333,24.666666,0,0,11,0,0,255,255,0,0,0,1.666667,202.333328,214.333328,190,255,7.666667,203,'class 1'
189.333328,242,40,208,239,255,208.666672,170,255,148,1,255,255,190.333328,232.666672,255,204.333328,170,255,136.666672,1,255,255,196,198.333328,245.333328,186.666672,170,224.333328,56.333332,1,255,255,0,200.333328,123.333336,122.333336,117.666664,170,117.666664,19,1,255,255,0,0,204.333328,50.333332,26,23.333334,30.666666,27,1,0.333333,255,255,0,0,0,203.333328,14.333333,24.666666,0,0,11,0,0,255,255,0,0,0,1.666667,202.333328,214.333328,190,255,7.666667,203,'class 1'
189.333328,242,40,208,239,255,208.666672,170,255,148,1,255,255,190.333328,232.666672,255,204.333328,170,255,136.666672,1,255,255,196,198.333328,245.333328,186.666672,170,224.333328,56.333332,1,255,255,0,200.333328,123.333336,122.333336,117.666664,170,117.666664,19,1,255,255,0,0,204.333328,50.333332,26,23.333334,30.666666,27,1,0.333333,255,255,0,0,0,203.333328,14.333333,24.666666,0,0,11,0,0,255,255,0,0,0,1.666667,202.333328,214.333328,190,255,7.666667,203,'class 1'
189.333328,242,40,208,239,255,208.666672,170,255,148,1,255,255,190.333328,232.666672,255,204.333328,170,255,136.666672,1,255,255,196,198.333328,245.333328,186.666672,170,224.333328,56.333332,1,255,255,0,200.333328,123.333336,122.333336,117.666664,170,117.666664,19,1,255,255,0,0,204.333328,50.333332,26,23.333334,30.666666,27,1,0.333333,255,255,0,0,0,203.333328,14.333333,24.666666,0,0,11,0,0,255,255,0,0,0,1.666667,202.333328,214.333328,190,255,7.666667,203,'class 1'
189.333328,242,40,208,239,255,208.666672,170,255,148,1,255,255,190.333328,232.666672,255,204.333328,170,255,136.666672,1,255,255,196,198.333328,245.333328,186.666672,170,224.333328,56.333332,1,255,255,0,200.333328,123.333336,122.333336,117.666664,170,117.666664,19,1,255,255,0,0,204.333328,50.333332,26,23.333334,30.666666,27,1,0.333333,255,255,0,0,0,203.333328,14.333333,24.666666,0,0,11,0,0,255,255,0,0,0,1.666667,202.333328,214.333328,190,255,7.666667,203,'class 1'
184.333328,238,43,203,237,248.666672,255,255,240.333328,190.333328,0.333333,255,255,185.333328,231.333328,244,255,255,238.333328,180.333328,0.333333,255,255,191,198.666672,225.333328,226.333328,201,224,128.666672,0.333333,255,255,0,196.666672,123.666664,140.333328,177,170,122.666664,58.666668,1,255,255,0,0,203.666672,51.333332,33.666668,44.333332,221.666672,31,13.333333,0.333333,255,203.333328,0,0,0,203.333328,15.333333,26.333334,0,0,9.666667,0,0,255,255,0,0,0,1.666667,202,212.666672,193,255,6.666667,199.666672,'class 1'
184.333328,238,43,203,237,248.666672,255,255,240.333328,190.333328,0.333333,255,255,185.333328,231.333328,244,255,255,238.333328,180.333328,0.333333,255,255,191,198.666672,225.333328,226.333328,201,224,128.666672,0.333333,255,255,0,196.666672,123.666664,140.333328,177,170,122.666664,58.666668,1,255,255,0,0,203.666672,51.333332,33.666668,44.333332,221.666672,31,13.333333,0.333333,255,203.333328,0,0,0,203.333328,15.333333,26.333334,0,0,9.666667,0,0,255,255,0,0,0,1.666667,202,212.666672,193,255,6.666667,199.666672,'class 1'
